createdAt,energyZone1,energyZone2,energyZone3
2024-11-24T21:30:00.000Z,6.440506328333332,4.137993921666666,4.226506023333333
2024-11-24T21:40:00.000Z,6.3351898733333325,4.075987841666667,4.161927711666666
2024-11-24T21:50:00.000Z,6.270379746666666,4.021276595,4.097349398333333
2024-11-24T22:00:00.000Z,6.158987341666667,4,3.9961445783333334
2024-11-24T22:10:00.000Z,6.065822785,3.978723405,3.9026506016666667
2024-11-24T22:20:00.000Z,5.881518986666667,3.88449848,3.78313253
2024-11-24T22:30:00.000Z,5.739746835,3.8291793316666665,3.7204819283333332
2024-11-24T22:40:00.000Z,5.613164556666666,3.748328266666667,3.6356626500000004
2024-11-24T22:50:00.000Z,5.512911391666667,3.6267477199999996,3.544096385
2024-11-24T23:00:00.000Z,5.352911391666666,3.5422492399999994,3.447710843333333
2024-11-24T23:10:00.000Z,5.226329113333333,3.4613981766666666,3.3995180716666664
2024-11-24T23:20:00.000Z,5.116962024999999,3.3896656533333336,3.3175903616666664
2024-11-24T23:30:00.000Z,4.946835443333333,3.3039513683333332,3.208674698333333
2024-11-24T23:40:00.000Z,4.8050632916666665,3.2480243166666662,3.1412048200000005
2024-11-24T23:50:00.000Z,4.624810126666667,3.1604863216666663,3.064096385
2024-11-25T00:00:00.000Z,4.450632911666666,3.007902735,2.9860240966666667
2024-11-25T00:10:00.000Z,4.361518986666667,2.9179331299999998,2.891566265
2024-11-25T00:20:00.000Z,4.270379746666666,2.85349544,2.830843373333333
2024-11-25T00:30:00.000Z,4.162025316666666,2.7975683883333327,2.76433735
2024-11-25T00:40:00.000Z,4.072911391666667,2.7422492399999996,2.727710843333333
2024-11-25T00:50:00.000Z,3.9858227850000003,2.6887537999999997,2.68433735
2024-11-25T01:00:00.000Z,3.938227848333333,2.62006079,2.607228915
2024-11-25T01:10:00.000Z,3.8531645566666666,2.5507598783333334,2.5513253016666666
2024-11-25T01:20:00.000Z,3.789367088333333,2.5227963533333333,2.51566265
2024-11-25T01:30:00.000Z,3.674936708333333,2.4395136783333333,2.4954216866666665
2024-11-25T01:40:00.000Z,3.642531644999999,2.4024316116666666,2.4722891566666667
2024-11-25T01:50:00.000Z,3.6141772149999998,2.375075988333333,2.4375903616666665
2024-11-25T02:00:00.000Z,3.5888607599999998,2.3823708200000002,2.4009638549999996
2024-11-25T02:10:00.000Z,3.5179746833333327,2.342857143333333,2.390361445
2024-11-25T02:20:00.000Z,3.497721518333333,2.3039513683333332,2.3653012049999997
2024-11-25T02:30:00.000Z,3.4541772149999996,2.2972644383333334,2.354698795
2024-11-25T02:40:00.000Z,3.4815189866666665,2.2680851066666667,2.3469879516666667
2024-11-25T02:50:00.000Z,3.40556962,2.2413373866666664,2.3074698799999998
2024-11-25T03:00:00.000Z,3.3954430383333336,2.254103343333333,2.3248192766666667
2024-11-25T03:10:00.000Z,3.355949366666666,2.24680851,2.327710843333333
2024-11-25T03:20:00.000Z,3.354936708333333,2.2528875383333333,2.3045783133333333
2024-11-25T03:30:00.000Z,3.3529113916666664,2.247416413333333,2.2910843366666667
2024-11-25T03:40:00.000Z,3.347848101666666,2.239513678333333,2.2737349399999998
2024-11-25T03:50:00.000Z,3.2901265816666667,2.2255319149999995,2.2727710849999996
2024-11-25T04:00:00.000Z,3.3053164550000003,2.181762918333333,2.258313253333333
2024-11-25T04:10:00.000Z,3.3316455699999996,2.2030395133333336,2.25060241
2024-11-25T04:20:00.000Z,3.3610126583333333,2.1993920966666667,2.258313253333333
2024-11-25T04:30:00.000Z,3.369113923333334,2.21337386,2.274698795
2024-11-25T04:40:00.000Z,3.356962025,2.214589665,2.28626506
2024-11-25T04:50:00.000Z,3.34278481,2.236474163333333,2.2766265066666667
2024-11-25T05:00:00.000Z,3.3762025316666664,2.2528875383333333,2.2737349399999998
2024-11-25T05:10:00.000Z,3.41670886,2.268693008333333,2.3074698799999998
2024-11-25T05:20:00.000Z,3.4521518983333337,2.2893617016666665,2.3219277116666666
2024-11-25T05:30:00.000Z,3.4683544299999998,2.3057750766666665,2.3469879516666667
2024-11-25T05:40:00.000Z,3.5068354433333333,2.342857143333333,2.3624096383333333
2024-11-25T05:50:00.000Z,3.6182278483333334,2.45106383,2.4395180716666665
2024-11-25T06:00:00.000Z,3.7903797466666664,2.5148936166666664,2.4780722883333333
2024-11-25T06:10:00.000Z,3.8248101266666663,2.493617021666666,2.454939758333333
2024-11-25T06:20:00.000Z,3.8764556966666666,2.529483283333333,2.4520481933333333
2024-11-25T06:30:00.000Z,3.911898735,2.590881458333333,2.436626506666667
2024-11-25T06:40:00.000Z,3.9422784816666665,2.624924011666667,2.428915663333333
2024-11-25T06:50:00.000Z,3.9615189866666665,2.594528875,2.4038554216666665
2024-11-25T07:00:00.000Z,3.8967088599999995,2.601215805,2.4
2024-11-25T07:10:00.000Z,3.838987341666667,2.666869301666666,2.310361445
2024-11-25T07:20:00.000Z,3.8005063283333334,2.6607902733333333,2.1754216866666667
2024-11-25T07:30:00.000Z,3.8470886083333333,2.6164133733333332,2.06746988
2024-11-25T07:40:00.000Z,3.8005063283333334,2.5805471116666667,1.9865060233333331
2024-11-25T07:50:00.000Z,3.711392405,2.5835866266666665,1.9238554216666668
2024-11-25T08:00:00.000Z,3.7903797466666664,2.5896656533333333,1.8997590366666666
2024-11-25T08:10:00.000Z,3.921012658333333,2.65106383,1.9267469883333332
2024-11-25T08:20:00.000Z,4.05670886,2.7148936166666666,1.9624096383333332
2024-11-25T08:30:00.000Z,4.146835443333333,2.7896656533333335,2.041445783333333
2024-11-25T08:40:00.000Z,4.198481013333333,2.815197568333333,2.06746988
2024-11-25T08:50:00.000Z,4.255189873333333,2.855927051666667,2.0597590366666667
2024-11-25T09:00:00.000Z,4.330126581666667,2.8747720366666667,2.1060240966666663
2024-11-25T09:10:00.000Z,3.9159493666666663,2.9446808516666665,2.1850602416666667
2024-11-25T09:20:00.000Z,3.938227848333333,3.017021276666666,2.245783133333333
2024-11-25T09:30:00.000Z,4.001012658333333,3.050455926666667,2.293975903333333
2024-11-25T09:40:00.000Z,4.128607595,3.0978723399999994,2.3209638549999996
2024-11-25T09:50:00.000Z,4.191392404999999,3.2060790266666666,2.38746988
2024-11-25T10:00:00.000Z,4.2531645566666665,3.2322188450000002,2.436626506666667
2024-11-25T10:10:00.000Z,4.282531645,3.2723404249999994,2.5098795183333333
2024-11-25T10:20:00.000Z,4.391898735,3.333130698333333,2.5397590366666662
2024-11-25T10:30:00.000Z,4.444556961666667,3.3398176299999998,2.5850602416666666
2024-11-25T10:40:00.000Z,4.465822785,3.3531914899999995,2.6313253016666667
2024-11-25T10:50:00.000Z,4.546835443333333,3.416413373333333,2.682409638333333
2024-11-25T11:00:00.000Z,4.607594936666667,3.4364741633333336,2.720963855
2024-11-25T11:10:00.000Z,4.62886076,3.4425531916666667,2.723855421666667
2024-11-25T11:20:00.000Z,4.649113923333333,3.468085106666667,2.7431325300000005
2024-11-25T11:30:00.000Z,4.7554430383333335,3.5015197566666663,2.738313253333333
2024-11-25T11:40:00.000Z,4.803037975,3.5033434649999995,2.775903615
2024-11-25T11:50:00.000Z,4.780759493333333,3.4784194533333332,2.809638555
2024-11-25T12:00:00.000Z,4.82329114,3.4595744683333334,2.7903614449999994
2024-11-25T12:10:00.000Z,4.858734176666666,3.4048632216666666,2.861686746666667
2024-11-25T12:20:00.000Z,4.945822785,3.2680851066666663,3.0621686749999997
2024-11-25T12:30:00.000Z,4.971139239999999,3.267477203333333,3.1681927716666665
2024-11-25T12:40:00.000Z,4.984303796666666,3.2844984800000003,3.1643373499999994
2024-11-25T12:50:00.000Z,4.998481013333333,3.266261398333333,3.1527710849999995
2024-11-25T13:00:00.000Z,4.994430379999999,3.2656534949999996,3.1662650599999993
2024-11-25T13:10:00.000Z,4.980253165,3.261398176666667,3.184578313333333
2024-11-25T13:20:00.000Z,4.96,3.2680851066666663,3.2154216866666663
2024-11-25T13:30:00.000Z,4.882025316666667,3.288145896666667,3.17879518
2024-11-25T13:40:00.000Z,4.8567088599999995,3.243768996666666,3.1036144583333334
2024-11-25T13:50:00.000Z,4.812151898333333,3.2449848016666665,3.0978313249999996
2024-11-25T14:00:00.000Z,4.778734176666667,3.252887538333333,3.119036145
2024-11-25T14:10:00.000Z,4.750379746666667,3.319148936666666,3.128674698333333
2024-11-25T14:20:00.000Z,4.780759493333333,3.322796353333333,3.10746988
2024-11-25T14:30:00.000Z,4.769620253333333,3.3130699083333335,3.0862650599999997
2024-11-25T14:40:00.000Z,4.7726582283333325,3.3422492399999997,3.0332530116666665
2024-11-25T14:50:00.000Z,4.759493671666666,3.6115501516666666,2.8
2024-11-25T15:00:00.000Z,4.786835443333333,3.5933130699999998,2.7739759033333335
2024-11-25T15:10:00.000Z,4.782784809999999,3.5957446816666665,2.7672289150000005
2024-11-25T15:20:00.000Z,4.841518986666666,3.543465045,2.774939758333333
2024-11-25T15:30:00.000Z,4.875949366666666,3.5677811549999996,2.76433735
2024-11-25T15:40:00.000Z,4.835443038333333,3.5458966566666668,2.728674698333333
2024-11-25T15:50:00.000Z,4.848607595,3.4893617016666667,2.7016867466666667
2024-11-25T16:00:00.000Z,4.838481013333333,3.4547112466666663,2.685301205
2024-11-25T16:10:00.000Z,4.877974683333333,3.4583586633333327,2.6766265066666666
2024-11-25T16:20:00.000Z,4.913417721666667,3.435258358333333,2.69686747
2024-11-25T16:30:00.000Z,5.026835443333333,3.4243161099999995,2.7190361449999996
2024-11-25T16:40:00.000Z,5.168607594999999,3.434042553333333,2.734457831666666
2024-11-25T16:50:00.000Z,5.17164557,3.4346504566666667,2.834698795
2024-11-25T17:00:00.000Z,5.398481013333333,3.533130698333333,3.0043373499999992
2024-11-25T17:10:00.000Z,5.614177214999999,3.6680851066666667,3.3060240966666665
2024-11-25T17:20:00.000Z,5.9432911399999995,3.984802431666667,3.7985542166666666
2024-11-25T17:30:00.000Z,6.364556961666666,4.297264438333333,4.024096385
2024-11-25T17:40:00.000Z,6.774683544999999,4.460790273333333,4.122409638333333
2024-11-25T17:50:00.000Z,6.927594936666667,4.532522796666667,4.1927710849999995
2024-11-25T18:00:00.000Z,6.940759493333333,4.534346505,4.249638555
2024-11-25T18:10:00.000Z,6.969113923333333,4.519148936666666,4.249638555
2024-11-25T18:20:00.000Z,6.961012658333333,4.481458966666667,4.254457831666667
2024-11-25T18:30:00.000Z,6.958987341666667,4.491793313333333,4.253493976666666
2024-11-25T18:40:00.000Z,6.968101265,4.496656535,4.230361445
2024-11-25T18:50:00.000Z,6.9498734183333335,4.46443769,4.269879518333333
2024-11-25T19:00:00.000Z,6.88,4.4553191483333325,4.276626506666666
2024-11-25T19:10:00.000Z,6.930632911666667,4.481458966666667,4.272771085
2024-11-25T19:20:00.000Z,6.975189873333332,4.507598785,4.26120482
2024-11-25T19:30:00.000Z,6.9346835449999995,4.4790273549999995,4.256385541666666
2024-11-25T19:40:00.000Z,6.899240506666666,4.477811549999999,4.235180723333333
2024-11-25T19:50:00.000Z,6.878987341666666,4.4565349549999995,4.242891566666666
2024-11-25T20:00:00.000Z,6.823291139999999,4.421884498333333,4.225542168333333
2024-11-25T20:10:00.000Z,6.874936708333333,4.4802431616666665,4.287228915
2024-11-25T20:20:00.000Z,6.8860759499999995,4.486930091666666,4.322891566666666
2024-11-25T20:30:00.000Z,6.863797468333332,4.476595744999999,4.271807228333333
2024-11-25T20:40:00.000Z,6.843544303333333,4.468085106666667,4.258313253333332
2024-11-25T20:50:00.000Z,6.8050632916666665,4.4486322183333336,4.276626506666666
2024-11-25T21:00:00.000Z,6.8050632916666665,4.427355623333334,4.269879518333333
2024-11-25T21:10:00.000Z,6.726075949999999,4.386018236666667,4.271807228333333
2024-11-25T21:20:00.000Z,6.632911391666667,4.347112461666667,4.19373494
2024-11-25T21:30:00.000Z,6.519493671666667,4.285106383333333,4.146506023333333
2024-11-25T21:40:00.000Z,6.427341771666666,4.262006078333333,4.094457831666666
2024-11-25T21:50:00.000Z,6.3503797466666665,4.167173251666666,4.026024096666666
2024-11-25T22:00:00.000Z,6.298734176666667,4.125835866666667,3.965301205
2024-11-25T22:10:00.000Z,6.186329113333333,4.049240121666666,3.887228915
2024-11-25T22:20:00.000Z,6.036455696666666,3.950151975,3.865060241666667
2024-11-25T22:30:00.000Z,5.865316454999999,3.900303951666667,3.7946987950000004
2024-11-25T22:40:00.000Z,5.792405063333332,3.811550151666667,3.706024096666667
2024-11-25T22:50:00.000Z,5.65164557,3.7118541033333328,3.62120482
2024-11-25T23:00:00.000Z,5.464303796666667,3.6255319150000003,3.5277108433333333
2024-11-25T23:10:00.000Z,5.319493671666667,3.522796353333333,3.4592771083333327
2024-11-25T23:20:00.000Z,5.042025316666667,3.432218845,3.380240963333333
2024-11-25T23:30:00.000Z,4.891139239999999,3.3702127666666666,3.2925301200000003
2024-11-25T23:40:00.000Z,4.76556962,3.2425531916666666,3.173975903333333
2024-11-25T23:50:00.000Z,4.629873418333333,3.1799392099999997,3.10746988
2024-11-26T00:00:00.000Z,4.443544303333333,3.0966565349999997,3.0120481933333334
2024-11-26T00:10:00.000Z,4.358481013333333,3.0127659566666667,2.940722891666667
2024-11-26T00:20:00.000Z,4.238987341666666,2.9325227966666665,2.86746988
2024-11-26T00:30:00.000Z,4.157974683333332,2.8650455933333334,2.8019277116666665
2024-11-26T00:40:00.000Z,4.0901265816666665,2.7896656533333335,2.7460240966666665
2024-11-26T00:50:00.000Z,3.9807594933333332,2.672948328333333,2.664096385
2024-11-26T01:00:00.000Z,3.903797468333333,2.624924011666667,2.6197590366666663
2024-11-26T01:10:00.000Z,3.8703797466666665,2.596352583333333,2.5831325299999994
2024-11-26T01:20:00.000Z,3.7944303799999997,2.572036473333333,2.5243373499999997
2024-11-26T01:30:00.000Z,3.7275949366666663,2.499088146666667,2.4954216866666665
2024-11-26T01:40:00.000Z,3.683037975,2.472948328333333,2.49060241
2024-11-26T01:50:00.000Z,3.6577215183333327,2.451671733333333,2.477108433333333
2024-11-26T02:00:00.000Z,3.6151898733333336,2.4231003033333334,2.41253012
2024-11-26T02:10:00.000Z,3.5959493666666664,2.3592705166666668,2.377831325
2024-11-26T02:20:00.000Z,3.5837974683333336,2.3519756833333334,2.3759036149999995
2024-11-26T02:30:00.000Z,3.5554430383333333,2.323404255,2.3710843366666667
2024-11-26T02:40:00.000Z,3.509873418333333,2.3027355616666663,2.363373493333333
2024-11-26T02:50:00.000Z,3.510886076666666,2.3148936166666667,2.33060241
2024-11-26T03:00:00.000Z,3.49670886,2.324012158333333,2.2949397583333333
2024-11-26T03:10:00.000Z,3.488607595,2.28449848,2.295903615
2024-11-26T03:20:00.000Z,3.4430379749999998,2.2826747716666667,2.300722891666666
2024-11-26T03:30:00.000Z,3.3711392399999998,2.26443769,2.2853012049999997
2024-11-26T03:40:00.000Z,3.3701265816666663,2.2632218849999997,2.28433735
2024-11-26T03:50:00.000Z,3.38835443,2.2437689966666667,2.247710843333333
2024-11-26T04:00:00.000Z,3.3670886083333333,2.26443769,2.2448192766666666
2024-11-26T04:10:00.000Z,3.3316455699999996,2.2583586633333335,2.2737349399999998
2024-11-26T04:20:00.000Z,3.3316455699999996,2.2735562316666664,2.2708433733333333
2024-11-26T04:30:00.000Z,3.347848101666666,2.2911854099999998,2.2727710849999996
2024-11-26T04:40:00.000Z,3.354936708333333,2.2693009116666665,2.2660240966666665
2024-11-26T04:50:00.000Z,3.38329114,2.2711246199999997,2.2631325299999996
2024-11-26T05:00:00.000Z,3.3984810133333334,2.2899696049999996,2.281445783333333
2024-11-26T05:10:00.000Z,3.41670886,2.3069908816666667,2.2795180716666668
2024-11-26T05:20:00.000Z,3.4592405066666663,2.3142857149999996,2.315180723333333
2024-11-26T05:30:00.000Z,3.497721518333333,2.323404255,2.328674698333333
2024-11-26T05:40:00.000Z,3.5756962033333335,2.357446808333333,2.383614458333333
2024-11-26T05:50:00.000Z,3.687088608333333,2.4413373866666666,2.4684337349999996
2024-11-26T06:00:00.000Z,3.825822785,2.5671732516666665,2.479036145
2024-11-26T06:10:00.000Z,3.934177214999999,2.554407295,2.441445783333333
2024-11-26T06:20:00.000Z,4.0425316449999995,2.586018236666667,2.4183132533333334
2024-11-26T06:30:00.000Z,4.109367088333332,2.6170212766666667,2.43566265
2024-11-26T06:40:00.000Z,4.092151898333333,2.672340425,2.4298795183333333
2024-11-26T06:50:00.000Z,4.101265823333333,2.666869301666666,2.4009638549999996
2024-11-26T07:00:00.000Z,4.089113923333334,2.672340425,2.390361445
2024-11-26T07:10:00.000Z,4.110379746666666,2.7477203649999997,2.35373494
2024-11-26T07:20:00.000Z,4.089113923333334,2.77325228,2.240963855
2024-11-26T07:30:00.000Z,4.025316455,2.721580546666667,2.0992771083333333
2024-11-26T07:40:00.000Z,3.968607595,2.6638297866666663,1.9807228916666664
2024-11-26T07:50:00.000Z,3.9220253166666668,2.649848025,1.9373493983333332
2024-11-26T08:00:00.000Z,3.9807594933333332,2.659574468333333,1.963373493333333
2024-11-26T08:10:00.000Z,4.0870886083333335,2.7082066866666663,1.973012048333333
2024-11-26T08:20:00.000Z,4.145822785,2.7726443766666664,1.9932530116666665
2024-11-26T08:30:00.000Z,4.208607595,2.847416413333333,2.0279518066666666
